ID,TR,UT,data,raingauges_id,update_ref,invalid,hours_surrounding_total
21272,17/12/06 8:33,1512539400,0.8,11,1512539400-11,0,0
21273,17/12/06 8:33,1512539700,0.8,11,1512539700-11,0,0
21274,17/12/06 8:33,1512540000,0.2,11,1512540000-11,0,0
21275,17/12/06 8:33,1512540300,0.2,11,1512540300-11,0,0
21276,17/12/06 8:33,1512540600,0.6,11,1512540600-11,0,0
21310,17/12/06 8:33,1512538200,0.2,12,1512538200-12,0,0
21311,17/12/06 8:33,1512538500,0.2,12,1512538500-12,0,0
21312,17/12/06 8:33,1512538800,0.4,12,1512538800-12,0,0
21313,17/12/06 8:33,1512539100,0.4,12,1512539100-12,0,0
21314,17/12/06 8:33,1512539700,0.4,12,1512539700-12,0,0
21315,17/12/06 8:33,1512540000,0.6,12,1512540000-12,0,0
21316,17/12/06 8:33,1512540300,0.6,12,1512540300-12,0,0
21317,17/12/06 8:33,1512540600,0.6,12,1512540600-12,0,0
21318,17/12/06 8:33,1512540900,0.6,12,1512540900-12,0,0
21319,17/12/06 8:33,1512541200,0.4,12,1512541200-12,0,0
21320,17/12/06 8:33,1512541500,1,12,1512541500-12,0,0
21321,17/12/06 8:33,1512541800,1.4,12,1512541800-12,0,0
21360,17/12/06 8:33,1512537900,0.4,13,1512537900-13,0,0
21361,17/12/06 8:33,1512538200,0.2,13,1512538200-13,0,0
21362,17/12/06 8:33,1512538500,0.2,13,1512538500-13,0,0
21363,17/12/06 8:33,1512538800,0.8,13,1512538800-13,0,0
21364,17/12/06 8:33,1512539100,0.8,13,1512539100-13,0,0
21365,17/12/06 8:33,1512539400,0.2,13,1512539400-13,0,0
21366,17/12/06 8:33,1512539700,0.8,13,1512539700-13,0,0
21367,17/12/06 8:33,1512540000,0.4,13,1512540000-13,0,0
21368,17/12/06 8:33,1512540300,0.6,13,1512540300-13,0,0
21369,17/12/06 8:33,1512540600,0.2,13,1512540600-13,0,0
21415,17/12/06 8:33,1512537300,0.6,14,1512537300-14,0,0
21416,17/12/06 8:33,1512537600,0.4,14,1512537600-14,0,0
21417,17/12/06 8:33,1512537900,0.6,14,1512537900-14,0,0
21418,17/12/06 8:33,1512538200,0.2,14,1512538200-14,0,0
21419,17/12/06 8:33,1512538800,0.2,14,1512538800-14,0,0
21420,17/12/06 8:33,1512539100,0.2,14,1512539100-14,0,0
21421,17/12/06 8:33,1512539400,0.4,14,1512539400-14,0,0
21422,17/12/06 8:33,1512539700,0.2,14,1512539700-14,0,0
21512,17/12/06 8:33,1512537900,1.4,16,1512537900-16,0,0
21513,17/12/06 8:33,1512538200,1.4,16,1512538200-16,0,0
21514,17/12/06 8:33,1512538500,0.4,16,1512538500-16,0,0
21515,17/12/06 8:33,1512538800,0.2,16,1512538800-16,0,0
21516,17/12/06 8:33,1512539100,0.6,16,1512539100-16,0,0
21517,17/12/06 8:33,1512539400,0.4,16,1512539400-16,0,0
21518,17/12/06 8:33,1512539700,0.8,16,1512539700-16,0,0
21519,17/12/06 8:33,1512540000,0.4,16,1512540000-16,0,0
21520,17/12/06 8:33,1512540300,0.2,16,1512540300-16,0,0
21521,17/12/06 8:33,1512540900,0.2,16,1512540900-16,0,0
21579,17/12/06 8:33,1512537600,0.6,17,1512537600-17,0,0
21580,17/12/06 8:33,1512537900,0.4,17,1512537900-17,0,0
21581,17/12/06 8:33,1512538200,1.4,17,1512538200-17,0,0
21582,17/12/06 8:33,1512538500,0.6,17,1512538500-17,0,0
21583,17/12/06 8:33,1512538800,0.4,17,1512538800-17,0,0
21584,17/12/06 8:33,1512539100,0.2,17,1512539100-17,0,0
21585,17/12/06 8:33,1512539400,0.4,17,1512539400-17,0,0
21586,17/12/06 8:33,1512539700,0.6,17,1512539700-17,0,0
21587,17/12/06 8:33,1512540000,0.4,17,1512540000-17,0,0
21588,17/12/06 8:33,1512540600,0.2,17,1512540600-17,0,0
21637,17/12/06 8:33,1512538500,0.2,18,1512538500-18,0,0
21638,17/12/06 8:33,1512539100,0.2,18,1512539100-18,0,0
21688,17/12/06 8:33,1512537300,0.2,19,1512537300-19,0,0
21689,17/12/06 8:33,1512537600,0.2,19,1512537600-19,0,0
21690,17/12/06 8:33,1512537900,0.4,19,1512537900-19,0,0
21691,17/12/06 8:33,1512538200,0.8,19,1512538200-19,0,0
21692,17/12/06 8:33,1512538500,0.2,19,1512538500-19,0,0
21693,17/12/06 8:33,1512538800,0.4,19,1512538800-19,0,0
21694,17/12/06 8:33,1512539100,0.4,19,1512539100-19,0,0
21695,17/12/06 8:33,1512539400,0.2,19,1512539400-19,0,0
21696,17/12/06 8:33,1512540000,0.2,19,1512540000-19,0,0
21759,17/12/06 8:33,1512539100,0.2,20,1512539100-20,0,0
21760,17/12/06 8:33,1512539400,0.2,20,1512539400-20,0,0
21761,17/12/06 8:33,1512539700,0.4,20,1512539700-20,0,0
21762,17/12/06 8:33,1512540000,0.2,20,1512540000-20,0,0
21763,17/12/06 8:33,1512540600,0.4,20,1512540600-20,0,0
21764,17/12/06 8:33,1512540900,0.4,20,1512540900-20,0,0
21765,17/12/06 8:33,1512541200,0.4,20,1512541200-20,0,0
21766,17/12/06 8:33,1512541500,0.8,20,1512541500-20,0,0
21767,17/12/06 8:33,1512541800,0.6,20,1512541800-20,0,0
21807,17/12/06 8:33,1512540000,0.4,22,1512540000-22,0,0
21808,17/12/06 8:33,1512540600,0.2,22,1512540600-22,0,0
21809,17/12/06 8:33,1512540900,0.2,22,1512540900-22,0,0
21857,17/12/06 8:33,1512538800,0.2,23,1512538800-23,0,0
21858,17/12/06 8:33,1512539700,0.4,23,1512539700-23,0,0
21859,17/12/06 8:33,1512540000,0.6,23,1512540000-23,0,0
21860,17/12/06 8:33,1512540300,0.6,23,1512540300-23,0,0
21861,17/12/06 8:33,1512540600,0.4,23,1512540600-23,0,0
21862,17/12/06 8:33,1512540900,0.4,23,1512540900-23,0,0
21863,17/12/06 8:33,1512541200,0.2,23,1512541200-23,0,0
21864,17/12/06 8:33,1512541500,0.4,23,1512541500-23,0,0
21865,17/12/06 8:33,1512541800,1,23,1512541800-23,0,0
21866,17/12/06 8:33,1512542100,0.4,23,1512542100-23,0,0
21867,17/12/06 8:33,1512542400,1,23,1512542400-23,0,0
21890,17/12/06 8:33,1512537000,0.2,24,1512537000-24,0,0
21891,17/12/06 8:33,1512537900,0.2,24,1512537900-24,0,0
21892,17/12/06 8:33,1512538500,0.2,24,1512538500-24,0,0
21893,17/12/06 8:33,1512539400,0.2,24,1512539400-24,0,0
21894,17/12/06 8:33,1512539700,0.2,24,1512539700-24,0,0
21902,17/12/06 8:33,1512537300,0.2,25,1512537300-25,0,0
21903,17/12/06 8:33,1512537900,0.2,25,1512537900-25,0,0
21904,17/12/06 8:33,1512539700,0.2,25,1512539700-25,0,0
21905,17/12/06 8:33,1512540000,0.2,25,1512540000-25,0,0
21906,17/12/06 8:33,1512540300,0.2,25,1512540300-25,0,0
21907,17/12/06 8:33,1512540600,0.2,25,1512540600-25,0,0
21908,17/12/06 8:33,1512540900,0.4,25,1512540900-25,0,0
21946,17/12/06 8:33,1512537300,0.2,26,1512537300-26,0,0
21947,17/12/06 8:33,1512538200,0.2,26,1512538200-26,0,0
21948,17/12/06 8:33,1512540000,0.2,26,1512540000-26,0,0
21949,17/12/06 8:33,1512540300,0.2,26,1512540300-26,0,0
21999,17/12/06 8:33,1512537300,0.2,27,1512537300-27,0,0
22000,17/12/06 8:33,1512538800,0.2,27,1512538800-27,0,0
22001,17/12/06 8:33,1512539100,0.2,27,1512539100-27,0,0
22002,17/12/06 8:33,1512539700,0.2,27,1512539700-27,0,0
22040,17/12/06 8:33,1512538500,0.2,28,1512538500-28,0,0
22041,17/12/06 8:33,1512539100,0.2,28,1512539100-28,0,0
22042,17/12/06 8:33,1512539400,0.2,28,1512539400-28,0,0
22043,17/12/06 8:33,1512539700,0.2,28,1512539700-28,0,0
22044,17/12/06 8:33,1512540000,0.2,28,1512540000-28,0,0
22045,17/12/06 8:33,1512540300,0.2,28,1512540300-28,0,0
22046,17/12/06 8:33,1512540900,0.4,28,1512540900-28,0,0
22090,17/12/06 8:33,1512538200,0.2,29,1512538200-29,0,0
22091,17/12/06 8:33,1512538500,0.2,29,1512538500-29,0,0
22092,17/12/06 8:33,1512538800,0.2,29,1512538800-29,0,0
22093,17/12/06 8:33,1512539100,0.4,29,1512539100-29,0,0
22094,17/12/06 8:33,1512539400,0.2,29,1512539400-29,0,0
22095,17/12/06 8:33,1512539700,0.2,29,1512539700-29,0,0
22096,17/12/06 8:33,1512540000,0.2,29,1512540000-29,0,0
22097,17/12/06 8:33,1512540300,0.2,29,1512540300-29,0,0
22098,17/12/06 8:33,1512540600,0.2,29,1512540600-29,0,0
22099,17/12/06 8:33,1512541200,0.2,29,1512541200-29,0,0
22131,17/12/06 8:33,1512537900,0.4,30,1512537900-30,0,0
22132,17/12/06 8:33,1512538200,0.4,30,1512538200-30,0,0
22133,17/12/06 8:33,1512538500,0.8,30,1512538500-30,0,0
22134,17/12/06 8:33,1512538800,0.8,30,1512538800-30,0,0
22135,17/12/06 8:33,1512539100,0.8,30,1512539100-30,0,0
22136,17/12/06 8:33,1512539400,0.2,30,1512539400-30,0,0
22137,17/12/06 8:33,1512539700,0.2,30,1512539700-30,0,0
22138,17/12/06 8:33,1512540000,0.2,30,1512540000-30,0,0
22139,17/12/06 8:33,1512540300,0.2,30,1512540300-30,0,0
22140,17/12/06 8:33,1512540600,0.4,30,1512540600-30,0,0
22209,17/12/06 8:33,1512537300,0.2,32,1512537300-32,0,0
22210,17/12/06 8:33,1512537600,0.4,32,1512537600-32,0,0
22211,17/12/06 8:33,1512537900,0.6,32,1512537900-32,0,0
22212,17/12/06 8:33,1512538200,0.2,32,1512538200-32,0,0
22213,17/12/06 8:33,1512538500,0.4,32,1512538500-32,0,0
22214,17/12/06 8:33,1512538800,0.2,32,1512538800-32,0,0
22215,17/12/06 8:33,1512539100,0.2,32,1512539100-32,0,0
22216,17/12/06 8:33,1512539400,0.4,32,1512539400-32,0,0
22217,17/12/06 8:33,1512539700,0.2,32,1512539700-32,0,0
22218,17/12/06 8:33,1512540000,0.4,32,1512540000-32,0,0
22219,17/12/06 8:33,1512540300,0.2,32,1512540300-32,0,0
22220,17/12/06 8:33,1512540600,0.2,32,1512540600-32,0,0
22221,17/12/06 8:33,1512540900,0.6,32,1512540900-32,0,0
22222,17/12/06 8:33,1512541200,0.2,32,1512541200-32,0,0
22272,17/12/06 8:33,1512530700,0.6,33,1512530700-33,0,0
22273,17/12/06 8:33,1512531000,0.8,33,1512531000-33,0,0
22274,17/12/06 8:33,1512531300,0.2,33,1512531300-33,0,0
22275,17/12/06 8:33,1512531600,0.2,33,1512531600-33,0,0
22276,17/12/06 8:33,1512531900,0.4,33,1512531900-33,0,0
22277,17/12/06 8:33,1512532200,0.2,33,1512532200-33,0,0
22278,17/12/06 8:33,1512532500,0.2,33,1512532500-33,0,0
22279,17/12/06 8:33,1512532800,0.4,33,1512532800-33,0,0
22280,17/12/06 8:33,1512533100,0.4,33,1512533100-33,0,0
22281,17/12/06 8:33,1512533400,0.4,33,1512533400-33,0,0
22324,17/12/06 8:33,1512537900,0.4,34,1512537900-34,0,0
22325,17/12/06 8:33,1512538500,0.2,34,1512538500-34,0,0
22326,17/12/06 8:33,1512538800,0.2,34,1512538800-34,0,0
22327,17/12/06 8:33,1512539100,0.2,34,1512539100-34,0,0
22328,17/12/06 8:33,1512539400,0.2,34,1512539400-34,0,0
22329,17/12/06 8:33,1512539700,0.6,34,1512539700-34,0,0
22330,17/12/06 8:33,1512540000,0.2,34,1512540000-34,0,0
22331,17/12/06 8:33,1512540300,0.2,34,1512540300-34,0,0
22332,17/12/06 8:33,1512540900,0.4,34,1512540900-34,0,0
22333,17/12/06 8:33,1512541200,0.2,34,1512541200-34,0,0
22334,17/12/06 8:33,1512542100,0.2,34,1512542100-34,0,0
22412,17/12/06 8:33,1512537000,0.4,36,1512537000-36,0,0
22413,17/12/06 8:33,1512537300,0.2,36,1512537300-36,0,0
22414,17/12/06 8:33,1512537600,0.2,36,1512537600-36,0,0
22415,17/12/06 8:33,1512537900,0.8,36,1512537900-36,0,0
22416,17/12/06 8:33,1512538200,0.4,36,1512538200-36,0,0
22417,17/12/06 8:33,1512538500,0.2,36,1512538500-36,0,0
22418,17/12/06 8:33,1512538800,0.2,36,1512538800-36,0,0
22419,17/12/06 8:33,1512539400,0.2,36,1512539400-36,0,0
22420,17/12/06 8:33,1512539700,0.4,36,1512539700-36,0,0
22421,17/12/06 8:33,1512540000,0.4,36,1512540000-36,0,0
22422,17/12/06 8:33,1512540300,0.2,36,1512540300-36,0,0
22423,17/12/06 8:33,1512540600,0.2,36,1512540600-36,0,0
22424,17/12/06 8:33,1512541200,0.2,36,1512541200-36,0,0
22452,17/12/06 8:33,1512537300,0.2,37,1512537300-37,0,0
22453,17/12/06 8:33,1512537600,0.2,37,1512537600-37,0,0
22454,17/12/06 8:33,1512537900,0.2,37,1512537900-37,0,0
22455,17/12/06 8:33,1512538200,0.4,37,1512538200-37,0,0
22456,17/12/06 8:33,1512538500,0.2,37,1512538500-37,0,0
22457,17/12/06 8:33,1512539100,0.4,37,1512539100-37,0,0
22458,17/12/06 8:33,1512539400,0.4,37,1512539400-37,0,0
22459,17/12/06 8:33,1512539700,0.2,37,1512539700-37,0,0
22460,17/12/06 8:33,1512540000,0.4,37,1512540000-37,0,0
22461,17/12/06 8:33,1512540300,0.4,37,1512540300-37,0,0
22462,17/12/06 8:33,1512540600,1,37,1512540600-37,0,0
22478,17/12/06 8:33,1512537300,0.2,38,1512537300-38,0,0
22479,17/12/06 8:33,1512538200,0.4,38,1512538200-38,0,0
22480,17/12/06 8:33,1512538500,0.8,38,1512538500-38,0,0
22481,17/12/06 8:33,1512538800,1,38,1512538800-38,0,0
22482,17/12/06 8:33,1512539100,0.8,38,1512539100-38,0,0
22483,17/12/06 8:33,1512539400,0.2,38,1512539400-38,0,0
22484,17/12/06 8:33,1512539700,0.2,38,1512539700-38,0,0
22485,17/12/06 8:33,1512540000,0.2,38,1512540000-38,0,0
22486,17/12/06 8:33,1512540300,0.2,38,1512540300-38,0,0
22487,17/12/06 8:33,1512540600,0.8,38,1512540600-38,0,0
22488,17/12/06 8:33,1512540900,1,38,1512540900-38,0,0
22489,17/12/06 8:33,1512541200,2,38,1512541200-38,0,0
22490,17/12/06 8:33,1512541500,2,38,1512541500-38,0,0
22508,17/12/06 8:33,1512537000,0.4,41,1512537000-41,0,0
22509,17/12/06 8:33,1512537600,0.2,41,1512537600-41,0,0
22510,17/12/06 8:33,1512538200,0.4,41,1512538200-41,0,0
22511,17/12/06 8:33,1512538500,0.4,41,1512538500-41,0,0
22512,17/12/06 8:33,1512538800,0.2,41,1512538800-41,0,0
22513,17/12/06 8:33,1512539100,0.4,41,1512539100-41,0,0
22514,17/12/06 8:33,1512539400,0.4,41,1512539400-41,0,0
22515,17/12/06 8:33,1512539700,0.2,41,1512539700-41,0,0
22586,17/12/06 8:33,1512537000,0.2,42,1512537000-42,0,0
22587,17/12/06 8:33,1512537300,0.4,42,1512537300-42,0,0
22588,17/12/06 8:33,1512537600,0.4,42,1512537600-42,0,0
22589,17/12/06 8:33,1512537900,0.2,42,1512537900-42,0,0
22590,17/12/06 8:33,1512538200,0.4,42,1512538200-42,0,0
22591,17/12/06 8:33,1512538500,0.4,42,1512538500-42,0,0
22592,17/12/06 8:33,1512538800,0.2,42,1512538800-42,0,0
22593,17/12/06 8:33,1512539100,0.2,42,1512539100-42,0,0
22594,17/12/06 8:33,1512539400,0.2,42,1512539400-42,0,0
22647,17/12/06 8:33,1512539700,0.2,44,1512539700-44,0,0
22648,17/12/06 8:33,1512540900,0.2,44,1512540900-44,0,0
22702,17/12/06 9:33,1512540900,0.2,1,1512540900-1,0,0
22754,17/12/06 9:33,1512541800,0.2,2,1512541800-2,0,0
22755,17/12/06 9:33,1512542400,0.2,2,1512542400-2,0,0
22756,17/12/06 9:33,1512542700,0.2,2,1512542700-2,0,0
22757,17/12/06 9:33,1512543000,0.2,2,1512543000-2,0,0
22758,17/12/06 9:33,1512543300,0.2,2,1512543300-2,0,0
22830,17/12/06 9:33,1512541200,0.2,3,1512541200-3,0,0
22831,17/12/06 9:33,1512542100,0.4,3,1512542100-3,0,0
22832,17/12/06 9:33,1512543000,0.2,3,1512543000-3,0,0
22899,17/12/06 9:33,1512540300,0.2,4,1512540300-4,0,0
22900,17/12/06 9:33,1512540600,0.2,4,1512540600-4,0,0
22901,17/12/06 9:33,1512540900,0.2,4,1512540900-4,0,0
22902,17/12/06 9:33,1512541200,0.2,4,1512541200-4,0,0
22903,17/12/06 9:33,1512541500,0.2,4,1512541500-4,0,0
22904,17/12/06 9:33,1512541800,0.2,4,1512541800-4,0,0
22905,17/12/06 9:33,1512542700,0.2,4,1512542700-4,0,0
22906,17/12/06 9:33,1512543600,0.2,4,1512543600-4,0,0
22907,17/12/06 9:33,1512543900,0.2,4,1512543900-4,0,0
22908,17/12/06 9:33,1512544200,0.2,4,1512544200-4,0,0
22966,17/12/06 9:33,1512542700,0.2,5,1512542700-5,0,0
22967,17/12/06 9:33,1512544200,0.2,5,1512544200-5,0,0
23039,17/12/06 9:33,1512541500,0.4,6,1512541500-6,0,0
23040,17/12/06 9:33,1512541800,0.2,6,1512541800-6,0,0
23041,17/12/06 9:33,1512542100,0.2,6,1512542100-6,0,0
23042,17/12/06 9:33,1512543000,0.2,6,1512543000-6,0,0
23089,17/12/06 9:33,1512543600,0.2,7,1512543600-7,0,0
23162,17/12/06 9:33,1512541200,0.2,8,1512541200-8,0,0
23163,17/12/06 9:33,1512542400,0.2,8,1512542400-8,0,0
23164,17/12/06 9:33,1512543600,0.2,8,1512543600-8,0,0
23234,17/12/06 9:33,1512541500,0.2,9,1512541500-9,0,0
23235,17/12/06 9:33,1512542100,0.2,9,1512542100-9,0,0
23236,17/12/06 9:33,1512543000,0.2,9,1512543000-9,0,0
23292,17/12/06 9:33,1512541800,0.2,10,1512541800-10,0,0
23293,17/12/06 9:33,1512542700,0.2,10,1512542700-10,0,0
23294,17/12/06 9:33,1512543600,0.2,10,1512543600-10,0,0
23351,17/12/06 9:33,1512540900,0.4,11,1512540900-11,0,0
23352,17/12/06 9:33,1512541500,0.2,11,1512541500-11,0,0
23353,17/12/06 9:33,1512542700,0.2,11,1512542700-11,0,0
23395,17/12/06 9:33,1512542100,1.4,12,1512542100-12,0,0
23396,17/12/06 9:33,1512542400,0.6,12,1512542400-12,0,0
23397,17/12/06 9:33,1512542700,0.4,12,1512542700-12,0,0
23398,17/12/06 9:33,1512543300,0.2,12,1512543300-12,0,0
23399,17/12/06 9:33,1512544200,0.4,12,1512544200-12,0,0
23400,17/12/06 9:33,1512544500,0.2,12,1512544500-12,0,0
23401,17/12/06 9:33,1512545100,0.2,12,1512545100-12,0,0
23452,17/12/06 9:33,1512540900,0.2,13,1512540900-13,0,0
23453,17/12/06 9:33,1512541200,0.2,13,1512541200-13,0,0
23454,17/12/06 9:33,1512541500,0.2,13,1512541500-13,0,0
23455,17/12/06 9:33,1512541800,0.2,13,1512541800-13,0,0
23456,17/12/06 9:33,1512542100,0.2,13,1512542100-13,0,0
23512,17/12/06 9:33,1512540300,0.2,14,1512540300-14,0,0
23513,17/12/06 9:33,1512542100,0.2,14,1512542100-14,0,0
23514,17/12/06 9:33,1512543600,0.2,14,1512543600-14,0,0
23583,17/12/06 9:33,1512540900,0.2,15,1512540900-15,0,0
23584,17/12/06 9:33,1512541200,0.2,15,1512541200-15,0,0
23585,17/12/06 9:33,1512541500,0.2,15,1512541500-15,0,0
23586,17/12/06 9:33,1512542400,0.2,15,1512542400-15,0,0
23587,17/12/06 9:33,1512543300,0.2,15,1512543300-15,0,0
23588,17/12/06 9:33,1512543600,0.4,15,1512543600-15,0,0
23618,17/12/06 9:33,1512541200,0.2,16,1512541200-16,0,0
23619,17/12/06 9:33,1512542400,0.2,16,1512542400-16,0,0
23687,17/12/06 9:33,1512541500,0.2,17,1512541500-17,0,0
23688,17/12/06 9:33,1512542400,0.2,17,1512542400-17,0,0
23689,17/12/06 9:33,1512542700,0.2,17,1512542700-17,0,0
23748,17/12/06 9:33,1512540300,0.2,18,1512540300-18,0,0
23749,17/12/06 9:33,1512540600,0.2,18,1512540600-18,0,0
23750,17/12/06 9:33,1512541500,0.2,18,1512541500-18,0,0
23802,17/12/06 9:33,1512540900,0.2,19,1512540900-19,0,0
23803,17/12/06 9:33,1512541500,0.2,19,1512541500-19,0,0
23804,17/12/06 9:33,1512542100,0.4,19,1512542100-19,0,0
23805,17/12/06 9:33,1512542700,0.2,19,1512542700-19,0,0
23877,17/12/06 9:33,1512542100,1.2,20,1512542100-20,0,0
23878,17/12/06 9:33,1512542400,1.8,20,1512542400-20,0,0
23879,17/12/06 9:33,1512542700,0.6,20,1512542700-20,0,0
23880,17/12/06 9:33,1512543000,1.2,20,1512543000-20,0,0
23881,17/12/06 9:33,1512543300,0.6,20,1512543300-20,0,0
23882,17/12/06 9:33,1512543600,0.2,20,1512543600-20,0,0
23931,17/12/06 9:33,1512541500,0.4,22,1512541500-22,0,0
23932,17/12/06 9:33,1512541800,0.2,22,1512541800-22,0,0
23933,17/12/06 9:33,1512542100,0.2,22,1512542100-22,0,0
23934,17/12/06 9:33,1512542700,0.4,22,1512542700-22,0,0
23935,17/12/06 9:33,1512543000,0.6,22,1512543000-22,0,0
23936,17/12/06 9:33,1512543300,0.2,22,1512543300-22,0,0
23937,17/12/06 9:33,1512544200,0.4,22,1512544200-22,0,0
23988,17/12/06 9:33,1512542700,1.2,23,1512542700-23,0,0
23989,17/12/06 9:33,1512543000,1.2,23,1512543000-23,0,0
23990,17/12/06 9:33,1512543300,2,23,1512543300-23,0,0
23991,17/12/06 9:33,1512543600,1.4,23,1512543600-23,0,0
23992,17/12/06 9:33,1512543900,0.8,23,1512543900-23,0,0
23993,17/12/06 9:33,1512544200,0.2,23,1512544200-23,0,0
23994,17/12/06 9:33,1512544800,0.2,23,1512544800-23,0,0
24028,17/12/06 9:33,1512540300,0.2,24,1512540300-24,0,0
24029,17/12/06 9:33,1512541500,0.2,24,1512541500-24,0,0
24042,17/12/06 9:33,1512541500,0.4,25,1512541500-25,0,0
24043,17/12/06 9:33,1512542100,0.2,25,1512542100-25,0,0
24044,17/12/06 9:33,1512542400,0.2,25,1512542400-25,0,0
24045,17/12/06 9:33,1512543000,0.2,25,1512543000-25,0,0
24046,17/12/06 9:33,1512543300,0.2,25,1512543300-25,0,0
24047,17/12/06 9:33,1512543600,0.2,25,1512543600-25,0,0
24048,17/12/06 9:33,1512544200,0.2,25,1512544200-25,0,0
24093,17/12/06 9:33,1512541500,0.2,26,1512541500-26,0,0
24094,17/12/06 9:33,1512541800,0.4,26,1512541800-26,0,0
24095,17/12/06 9:33,1512542100,0.2,26,1512542100-26,0,0
24096,17/12/06 9:33,1512542400,0.2,26,1512542400-26,0,0
24097,17/12/06 9:33,1512543600,0.2,26,1512543600-26,0,0
24151,17/12/06 9:33,1512540600,0.2,27,1512540600-27,0,0
24152,17/12/06 9:33,1512541200,0.2,27,1512541200-27,0,0
24153,17/12/06 9:33,1512541500,0.2,27,1512541500-27,0,0
24154,17/12/06 9:33,1512542400,0.2,27,1512542400-27,0,0
24155,17/12/06 9:33,1512543300,0.2,27,1512543300-27,0,0
24197,17/12/06 9:33,1512541500,0.2,28,1512541500-28,0,0
24198,17/12/06 9:33,1512541800,0.2,28,1512541800-28,0,0
24199,17/12/06 9:33,1512542100,0.2,28,1512542100-28,0,0
24200,17/12/06 9:33,1512542400,0.2,28,1512542400-28,0,0
24201,17/12/06 9:33,1512542700,0.2,28,1512542700-28,0,0
24202,17/12/06 9:33,1512543000,0.2,28,1512543000-28,0,0
24203,17/12/06 9:33,1512543300,0.2,28,1512543300-28,0,0
24204,17/12/06 9:33,1512543600,0.2,28,1512543600-28,0,0
24205,17/12/06 9:33,1512543900,0.2,28,1512543900-28,0,0
24206,17/12/06 9:33,1512544200,0.2,28,1512544200-28,0,0
24298,17/12/06 9:33,1512541200,0.2,30,1512541200-30,0,0
24299,17/12/06 9:33,1512541500,0.2,30,1512541500-30,0,0
24300,17/12/06 9:33,1512543000,0.2,30,1512543000-30,0,0
24301,17/12/06 9:33,1512543600,0.2,30,1512543600-30,0,0
24302,17/12/06 9:33,1512543900,0.2,30,1512543900-30,0,0
24303,17/12/06 9:33,1512544200,0.2,30,1512544200-30,0,0
24382,17/12/06 9:33,1512541800,0.2,32,1512541800-32,0,0
24383,17/12/06 9:33,1512542100,0.4,32,1512542100-32,0,0
24384,17/12/06 9:33,1512542400,0.2,32,1512542400-32,0,0
24385,17/12/06 9:33,1512542700,0.2,32,1512542700-32,0,0
24449,17/12/06 9:33,1512534000,0.2,33,1512534000-33,0,0
24450,17/12/06 9:33,1512535500,0.2,33,1512535500-33,0,0
24451,17/12/06 9:33,1512535800,0.2,33,1512535800-33,0,0
24452,17/12/06 9:33,1512536100,0.2,33,1512536100-33,0,0
24453,17/12/06 9:33,1512536400,0.2,33,1512536400-33,0,0
24454,17/12/06 9:33,1512536700,0.2,33,1512536700-33,0,0
24455,17/12/06 9:33,1512537000,0.2,33,1512537000-33,0,0
24596,17/12/06 9:33,1512541800,0.2,36,1512541800-36,0,0
24597,17/12/06 9:33,1512542700,0.2,36,1512542700-36,0,0
24638,17/12/06 9:33,1512540900,0.8,37,1512540900-37,0,0
24639,17/12/06 9:33,1512541200,0.4,37,1512541200-37,0,0
24640,17/12/06 9:33,1512541500,0.8,37,1512541500-37,0,0
24641,17/12/06 9:33,1512541800,0.6,37,1512541800-37,0,0
24642,17/12/06 9:33,1512542100,0.8,37,1512542100-37,0,0
24643,17/12/06 9:33,1512542400,0.2,37,1512542400-37,0,0
24644,17/12/06 9:33,1512542700,0.2,37,1512542700-37,0,0
24645,17/12/06 9:33,1512543600,0.2,37,1512543600-37,0,0
24646,17/12/06 9:33,1512543900,0.2,37,1512543900-37,0,0
24673,17/12/06 9:33,1512541800,0.6,38,1512541800-38,0,0
24674,17/12/06 9:33,1512542100,0.6,38,1512542100-38,0,0
24675,17/12/06 9:33,1512542400,1.4,38,1512542400-38,0,0
24676,17/12/06 9:33,1512542700,1.6,38,1512542700-38,0,0
24677,17/12/06 9:33,1512543000,1.6,38,1512543000-38,0,0
24678,17/12/06 9:33,1512543300,0.6,38,1512543300-38,0,0
24679,17/12/06 9:33,1512543600,1.2,38,1512543600-38,0,0
24680,17/12/06 9:33,1512543900,0.4,38,1512543900-38,0,0
24681,17/12/06 9:33,1512544200,0.2,38,1512544200-38,0,0
24682,17/12/06 9:33,1512544800,0.2,38,1512544800-38,0,0
24713,17/12/06 9:33,1512540000,0.2,41,1512540000-41,0,0
24714,17/12/06 9:33,1512540300,0.4,41,1512540300-41,0,0
24715,17/12/06 9:33,1512540600,0.4,41,1512540600-41,0,0
24716,17/12/06 9:33,1512541200,0.2,41,1512541200-41,0,0
24717,17/12/06 9:33,1512541500,0.2,41,1512541500-41,0,0
24718,17/12/06 9:33,1512542100,0.2,41,1512542100-41,0,0
24719,17/12/06 9:33,1512542400,0.2,41,1512542400-41,0,0
24720,17/12/06 9:33,1512542700,0.2,41,1512542700-41,0,0
24721,17/12/06 9:33,1512543300,0.2,41,1512543300-41,0,0
24722,17/12/06 9:33,1512543600,0.4,41,1512543600-41,0,0
24862,17/12/06 9:33,1512541200,0.2,44,1512541200-44,0,0
24863,17/12/06 9:33,1512541800,0.2,44,1512541800-44,0,0
24864,17/12/06 9:33,1512542100,0.4,44,1512542100-44,0,0
24865,17/12/06 9:33,1512542400,0.4,44,1512542400-44,0,0
